11:29:46:479 -> ����� Round:859
11:29:46:479 -> Serial, Testing, Round:860
11:30:10:456 -> Serial, Testing, Round:10377
11:30:10:459 -> Serial, Testing, Round:10378
11:30:10:462 -> Serial, Testing, Round:10379
11:30:10:465 -> Serial, Testing, Round:10380
11:30:10:467 -> Serial, Testing, Round:10381
11:30:10:470 -> Serial, Testing, Round:10382
11:30:10:473 -> Serial, Testing, Round:10383
11:30:10:477 -> Serial, Testing, Round:10384
11:30:10:479 -> Serial, Testing, Round:10385
11:30:10:481 -> Serial, Testing, Round:10386
11:30:10:484 -> Serial, Testing, Round:10387
11:30:10:487 -> Serial, Testing, Round:10388
11:30:10:487 -> Serial, Testing, Round:10389
11:30:10:489 -> Serial, Testing, Round:10390
11:30:10:492 -> Serial, Testing, Round:10391
11:30:10:495 -> Serial, Testing, Round:10392
11:30:10:498 -> Serial, Testing, Round:10393
11:30:10:500 -> Serial, Testing, Round:10394
11:30:10:503 -> Serial, Testing, Round:10395
11:30:10:506 -> Serial, Testing, Round:10396
11:30:10:509 -> Serial, Testing, Round:10397
11:30:10:512 -> Serial, Testing, Round:10398
11:30:10:514 -> Serial, Testing, Round:10399
11:30:10:517 -> Serial, Testing, Round:10400
11:30:10:520 -> Serial, Testing, Round:10401
11:30:10:523 -> Serial, Testing, Round:10402
11:30:10:526 -> Serial, Testing, Round:10403
11:30:10:529 -> Serial, Testing, Round:10404
11:30:10:529 -> Serial, Testing, Round:10405
11:30:10:531 -> Serial, Testing, Round:10406
11:30:10:534 -> Serial, Testing, Round:10407
11:30:10:537 -> Serial, Testing, Round:10408
11:30:10:539 -> Serial, Testing, Round:10409
11:30:10:542 -> Serial, Testing, Round:10410
11:30:10:545 -> Serial, Testing, Round:10411
11:30:10:548 -> Serial, Testing, Round:10412
11:30:10:550 -> Serial, Testing, Round:10413
11:30:10:553 -> Serial, Testing, Round:10414
11:30:10:556 -> Serial, Testing, Round:10415
11:30:10:559 -> Serial, Testing, Round:10416
11:30:10:562 -> Serial, Testing, Round:10417
11:30:10:564 -> Serial, Testing, Round:10418
11:30:10:567 -> Serial, Testing, Round:10419
11:30:10:570 -> Serial, Testing, Round:10420
11:30:10:570 -> Serial, Testing, Round:10421
11:30:10:573 -> Serial, Testing, Round:10422
11:30:10:576 -> Serial, Testing, Round:10423
11:30:10:579 -> Serial, Testing, Round:10424
11:30:10:581 -> Serial, Testing, Round:10425
11:30:10:584 -> Serial, Testing, Round:10426
11:30:10:587 -> Serial, Testing, Round:10427
11:30:10:589 -> Serial, Testing, Round:10428
11:30:10:592 -> Serial, Testing, Round:10429
11:30:10:595 -> Serial, Testing, Round:10430
11:30:10:598 -> Serial, Testing, Round:10431
11:30:10:600 -> Serial, Testing, Round:10432
11:30:10:603 -> Serial, Testing, Round:10433
11:30:10:606 -> Serial, Testing, Round:10434
11:30:10:609 -> Serial, Testing, Round:10435
11:30:10:612 -> Serial, Testing, Round:10436
11:30:10:612 -> Serial, Testing, Round:10437
11:30:10:614 -> Serl, Testing, Round:10439
11:30:10:620 -> Serial,ial, Testing, Round:10438
11:30:10:617 -> Seria Testing, Round:10440
11:30:10:623 -> Serial, Testing, Round:10441
11:30:10:626 -> Serial, Testing, Round:10442
11:30:10:629 -> Serial, Testing, Round:10443
11:30:10:632 -> Serial, Testing, Round:10444
11:30:10:634 -> Serial, Testing, Round:10445
11:30:10:637 -> Serial, Testing, Round:10446
11:30:10:639 -> Serial, Testing, Round:10447
11:30:10:642 -> Serial, Testing, Round:10448
11:30:10:645 -> Serial, Testing, Round:10449
11:30:10:648 -> Serial, Testing, Round:10450
11:30:10:650 -> Serial, Testing, Round:10451
11:30:10:653 -> Serial, Testing, Round:10452
11:30:10:653 -> Serial, Testing, Round:10453
11:30:10:656 -> Serial, Testing, Round:10454
11:30:10:659 -> Serial, Testing, Round:10455
11:30:10:662 -> Serial, Testing, Round:10456
11:30:10:664 -> Serial, Testing, Round:10457
11:30:10:667 -> Serial, Testing, Round:10458
11:30:10:670 -> Serial, Testing, Round:10459
11:30:10:673 -> Serial, Testing, Round:10460
11:30:10:675 -> Serial, Testing, Round:10461
11:30:10:679 -> Serial, Testing, Round:10462
11:30:10:681 -> Serial, Testing, Round:10463
11:30:10:684 -> Serial, Testing, Round:10464
11:30:10:687 -> Serial, Testing, Round:10465
11:30:10:689 -> Serial, Testing, Round:10466
11:30:10:692 -> Serial, Testing, Round:10467
11:30:10:695 -> Serial, Testing, Round:10468
11:30:10:695 -> Serial, Testing, Round:10469
11:30:10:698 -> Serial, Testing, Round:10470
11:30:10:700 -> Serial, Testing, Round:10471
11:30:10:703 -> Serial, Testing, Round:10472
11:30:10:706 -> Serial, Testing, Round:10473
11:30:10:709 -> Serial, Testing, Round:10474
11:30:10:712 -> Serial, Testing, Round:10475
11:30:10:714 -> Serial, Testing, Round:10476
11:30:10:717 -> Serial, Testing, und:10478
11:30:10:723 -> Serial, Testing, RounRound:10477
11:30:10:720 -> Serial, Testing, Rod:10479
11:30:10:725 -> Serial, Testing, Round:10480
11:30:10:728 -> Serial, Testing, Round:10481
11:30:10:732 -> Serial, Testing, Round:10482
11:30:10:734 -> Serial, Testing, Round:10483
11:30:10:737 -> Serial, Testing, Round:10484
11:30:10:737 -> Serial, Testing, Round:10485
11:30:10:739 -> Serial, Testing, Round:10486
11:30:10:742 -> Serial, Testing, Round:10487
11:30:10:745 -> Serial, Testing, Round:10488
11:30:10:748 -> Serial, Testing, Round:10489
11:30:10:750 -> Serial, Testing, Round:10490
11:30:10:753 -> Serial, Testing, Round:10491
11:30:10:756 -> Serial, Testing, Round:10492
11:30:10:759 -> Serial, Testing, Round:10493
11:30:10:762 -> Serial, Testing, Round:10494
11:30:10:764 -> Serial, Testing, Roun497
11:30:10:773 -> Serial, Testing, Round:1049d:10495
11:30:10:767 -> Serial, Testing, Round:10496
11:30:10:770 -> Serial, Testing, Round:108
11:30:10:775 -> Serial, Testing, Round:10499
11:30:10:778 -> Serial, Testing, Round:10500
11:30:10:778 -> Serial, Testing, Round:10501
11:30:10:781 -> Serial, Testing, Round:10502
11:30:10:784 -> Serial, Testing, Round:10503
11:30:10:787 -> Serial, Testing, Round:10504
11:30:10:789 -> Serial, Testing, Round:10505
11:30:10:792 -> Serial, Testing, Round:10506
11:30:10:795 -> Serial, Testing, Round:10507
11:30:10:798 -> Serial, Testing, Round:10508
11:30:10:800 -> Serial, Testing, Round:10509
11:30:10:803 -> Serial, Testing, Round:10510
11:30:10:806 -> Serial, Testing, Round:10511
11:30:10:809 -> Serial, Testing, Round:10512
11:30:10:812 -> Serial, Testing, Round:10513
11:30:10:814 -> Serial, Testing, Round:10514
11:30:10:817 -> Serial, Testing, Round:10515
11:30:10:821 -> Serial, Testing, Round:10516
11:30:10:821 -> Serial, Testing, Round:10517
11:30:10:823 -> Serial, Testing, Round:10518
11:30:10:826 -> Serial, Testing, Round:10519
11:30:10:829 -> Serial, Testing, Round:10520
11:30:10:835 -> Serial, Testing, Round:10521
11:30:10:839 -> Serial, Testing, Round:10522
11:30:10:839 -> Serial, Testing, Round:10523
11:30:10:840 -> Serial, Testing, Round:10524
11:30:10:844 -> Serial, Testing, Round:10525
11:30:10:847 -> Serial, Testing, Round:10526
11:30:10:848 -> Serial, Testing, Round:10527
11:30:10:851 -> Serial, Testing, Round:10528
11:30:10:853 -> Serial, Testing, Round:10529
11:30:10:857 -> Serial, Testing, Round:10530
11:30:10:859 -> Serial, Testing, Round:10531
11:30:10:862 -> Serial, Testing, Round:10532
11:30:10:862 -> Serial, Testing, Round:10533
11:30:10:864 -> Serial, Testing, Round:10534
11:30:10:867 -> Serial, Testing, Round:10535
11:30:10:870 -> Serial, Testing, Round:10536
11:30:10:873 -> Serial, Testing, Round:10537
11:30:10:875 -> Serial, Testing, Round:10538
11:30:10:878 -> Serial, Testing, Round:10539
11:30:10:881 -> Serial, Testing, Round:10540
11:30:10:884 -> Serial, Testing, Round:10541
11:30:10:887 -> Serial, Testing, Round:10542
11:30:10:889 -> Serial, Testing, Round:10543
11:30:10:892 -> Serial, Testing, Round:10544
11:30:10:896 -> Serial, Testing, Round:10545
11:30:10:898 -> Serial, Testing, Round:10546
11:30:10:901 -> Serial, Testing, Round:10547
11:30:10:903 -> Serial, Testing, Round:10548
11:30:10:903 -> Serial, Testing, Round:10549
11:30:10:906 -> Serial, Testing, Round:10550
11:30:10:909 -> Serial, Testing, Round:10551
11:30:10:912 -> Serial, Testing, Round:10552
11:30:10:914 -> Serial, Testing, Round:10553
11:30:10:917 -> Serial, Testing, Round:10554
11:30:10:920 -> Serial, Testing, Round:10555
11:30:10:923 -> Serial, Testing, Round:10556
11:30:10:925 -> Serial, Testing, Round:10557
11:30:10:928 -> Serial, Testing, Round:10558
11:30:10:931 -> Serial, Testing, Round:10559
11:30:10:934 -> Serial, Testing, Round:10560
11:30:10:937 -> Serial, Testing, Round:10561
11:30:10:939 -> Serial, Testing, Round:10562
11:30:10:942 -> Serial, Testing, Round:10563
11:30:10:945 -> Serial, Testing, Round:10564
11:30:10:945 -> Serial, Testing, Round:10565
11:30:10:948 -> Serial, Testing, Round:10566
11:30:10:951 -> Serial, Testing, Round:10567
11:30:10:953 -> Serial, Testing, Round:10568
11:30:10:956 -> Serial, Testing, Round:10569
11:30:10:959 -> Serial, Testing, Round:10570
11:30:10:962 -> Serial, Testing, Round:10571
11:30:10:964 -> Serial, Testing, Round:10572
11:30:10:967 -> Serial, Testing, Round:10573
11:30:10:970 -> Serial, Testing, Round:10574
11:30:10:973 -> Serial, Testing, Round:10575
11:30:10:975 -> Serial, Testing, Round:10576
11:30:10:978 -> Serial, Testing, Round:10577
11:30:10:981 -> Serial, Testing, Round:10578
11:30:10:984 -> Serial, Testing, Round:10579
11:30:10:987 -> Serial, Testing, Round:10580
11:30:10:987 -> Serial, Testing, Round:10581
11:30:10:989 -> Serial, Testing, Round:10582
11:30:10:992 -> Serial, Testing, Round:10583
11:30:10:995 -> Serial, Testing, Round:10584
11:30:10:998 -> Serial, Testing, Round:10585
11:30:11:001 -> Serial, Testing, Round:10586
11:30:11:003 -> Serial, Testing, Round:10587
11:30:11:006 -> Serial, Testing, Round:10588
11:30:11:009 -> Serial, Testing, Round:10589
11:30:11:012 -> Serial, Testing, Round:10590
11:30:11:014 -> Serial, Testing, Round:10591
11:30:11:017 -> Serial, Testing, Round:10592
11:30:11:020 -> Serial, Testing, Round:10593
11:30:11:023 -> Serial, Testing, Round:10594
11:30:11:025 -> Serial, Testing, Round:10595
11:30:11:028 -> Serial, Testing, Round:10596
11:30:11:028 -> Serial, Testing, Round:10597
11:30:11:031 -> Serial, Testing, Round:10598
11:30:11:034 -> Serial, Testing, Round:10599
11:30:11:037 -> Serial, Testing, Round:10600
11:30:11:039 -> Serial, Testing, Round:10601
11:30:11:042 -> Serial, Testing, Round:10602
11:30:11:045 -> Serial, Testing, Round:10603
11:30:11:049 -> Serial, Testing, Round:10604
11:30:11:051 -> Serial, Testing, Round:10605
11:30:11:053 -> Serial, Testing, Round:10606
11:30:11:056 -> Serial, Testing, Round:10607
11:30:11:059 -> Serial, Testing, Round:10608
11:30:11:062 -> Serial, Testing, Round:10609
11:30:11:064 -> Serial, Testing, Round:10610
11:30:11:067 -> Serial, Testing, Round:10611
11:30:11:070 -> Serial, Testing, Round:10612
11:30:11:070 -> Serial, Testing, Round:10613
11:30:11:073 -> Serial, Testing, Round:10614
11:30:11:075 -> Serial, Testing, Round:10615
11:30:11:078 -> Serial, Testing, Round:10616
11:30:11:081 -> Serial, Testing, Round:10617
11:30:11:084 -> Serial, Testing, Round:10618
11:30:11:087 -> Serial, Testing, Round:10619
11:30:11:089 -> Serial, Testing, Round:10620
11:30:11:092 -> Serial, Testing, Round:10621
11:30:11:095 -> Serial, Testing, Round:10622
11:30:11:098 -> Serial, Testing, Round:10623
11:30:11:101 -> Serial, Testing, Round:10624
11:30:11:103 -> Serial, Testing, Round:10625
11:30:11:106 -> Serial, Testing, Round:10626
11:30:11:109 -> Serial, Testing, Round:10627
11:30:11:112 -> Serial, Testing, Round:10628
11:30:11:112 -> Serial, Testing, Round:10629
11:30:11:114 -> Serial, Testing, Round:10630
11:30:11:117 -> Serial, Testing, Round:10631
11:30:11:120 -> Serial, Testing, Round:10632
11:30:11:123 -> Serial, Testing, Round:10633
11:30:11:125 -> Serial, Testing, Round:10634
11:30:11:128 -> Serial, Testing, Round:10635
11:30:11:131 -> Serial, Testing, Round:10636
11:30:11:134 -> Serial, Testing, Round:10637
11:30:11:137 -> Serial, Testing, Round:10638
11:30:11:139 -> Serial, Testing, Round:10639
11:30:11:142 -> Serial, Testing, Round:10640
11:30:11:145 -> Serial, Testing, Round:10641
11:30:11:148 -> Serial, Testing, Round:10642
11:30:11:151 -> Serial, Testing, Round:10643
11:30:11:153 -> Serial, Testing, Round:10644
11:30:11:153 -> Serial, Testing, Round:10645
11:30:11:156 -> Serial, Testing, Round:10646
11:30:11:159 -> Serial, Testing, Round:10647
11:30:11:162 -> Serial, Testing, Round:10648
11:30:11:164 -> Serial, Testing, Round:10649
11:30:11:167 -> Serial, Testing, Round:10650
11:30:11:170 -> Serial, Testing, Round:10651
11:30:11:173 -> Serial, Testing, Round:10652
11:30:11:175 -> Serial, Testing, Round:10653
11:30:11:178 -> Serial, Testing, Round:10654
11:30:11:181 -> Serial, Testing, Round:10655
11:30:11:184 -> Serial, Testing, Round:10656
11:30:11:187 -> Serial, Testing, Round:10657
11:30:11:189 -> Serial, Testing, Round:10658
11:30:11:192 -> Serial, Testing, Round:10659
11:30:11:195 -> Serial, Testing, Round:10660
11:30:11:195 -> Serial, Testing, Round:10661
11:30:11:198 -> Serial, Testing, Round:10662
11:30:11:201 -> Serial, Testing, Round:10663
11:30:11:203 -> Serial, Testing, Round:10664
11:30:11:206 -> Serial, Testing, Round:10665
11:30:11:209 -> Serial, Testing, Round:10666
11:30:11:212 -> Serial, Testing, Round:10667
11:30:11:214 -> Serial, Testing, Round:10668
11:30:11:217 -> Serial, Testing, Round:10669
11:30:11:220 -> Serial, Testing, Round:10670
11:30:11:223 -> Serial, Testing, Round:10671
11:30:11:225 -> Serial, Testing, Round:10672
11:30:11:228 -> Serial, Testing, Round:10673
11:30:11:231 -> Serial, Testing, Round:10674
11:30:11:234 -> Serial, Testing, Round:10675
11:30:11:238 -> Serial, Testing, Round:10676
11:30:11:238 -> Serial, Testing, Round:10677
11:30:11:240 -> Serial, Testing, Round:10678
11:30:11:243 -> Serial, Testing, Round:10679
11:30:11:246 -> Serial, Testing, Round:10680
11:30:11:252 -> Serial, Testing, Round:10681
11:30:11:252 -> Serial, Testing, Round:10682
11:30:11:254 -> Serial, Testing, Round:10683
11:30:11:259 -> Serial, Testing, Round:10684
11:30:11:260 -> Serial, Testing, Round:10685
11:30:11:262 -> Serial, Testing, Round:10686
11:30:11:265 -> Serial, Testing, Round:10687
11:30:11:267 -> Serial, Testing, Round:10688
11:30:11:270 -> Serial, Testing, Round:10689
11:30:11:273 -> Serial, Testing, Round:10690
11:30:11:276 -> Serial, Testing, Round:10691
11:30:11:278 -> Serial, Testing, Round:10692
11:30:11:278 -> Serial, Testing, Round:10693
11:30:11:281 -> Serial, Testing, Round:10694
11:30:11:284 -> Serial, Testing, Round:10695
11:30:11:287 -> Serial, Testing, Round:10696
11:30:11:289 -> Serial, Testing, Round:10697
11:30:11:292 -> Serial, Testing, Round:10698
11:30:11:295 -> Serial, Testing, Round:10699
11:30:11:298 -> Serial, Testing, Round:10700
11:30:11:301 -> Serial, Testing, Round:10701
11:30:11:303 -> Serial, Testing, Round:10702
11:30:11:306 -> Serial, Testing, Round:10703
11:30:11:309 -> Serial, Testing, Round:10704
11:30:11:312 -> Serial, Testing, Round:10705
11:30:11:314 -> Serial, Testing, Round:10706
11:30:11:317 -> Serial, Testing, Round:10707
11:30:11:320 -> Serial, Testing, Round:10708
11:30:11:320 -> Serial, Testing, Round:10709
11:30:11:323 -> Serial, Testing, Round:10710
11:30:11:325 -> Serial, Testing, Round:10711
11:30:11:328 -> Serial, Testing, Round:10712
11:30:11:331 -> Serial, Testing, Round:10713
11:30:11:334 -> Serial, Testing, Round:10714
11:30:11:337 -> Serial, Testing, Round:10715
11:30:11:339 -> Serial, Testing, Round:10716
11:30:11:342 -> Serial, Testing, Round:10717
11:30:11:346 -> Serial, Testing, Round:10718
11:30:11:348 -> Serial, Testing, Round:10719
11:30:11:351 -> Serial, Testing, Round:10720
11:30:11:353 -> Serial, Testing, Round:10721
11:30:11:356 -> Serial, Testing, Round:10722
11:30:11:359 -> Serial, Testing, Round:10723
11:30:11:361 -> Serial, Testing, Round:10724
11:30:11:361 -> Serial, Testing, Round:10725
11:30:11:364 -> Serial, Testing, Round:10726
11:30:11:367 -> Serial, Testing, Round:10727
11:30:11:370 -> Serial, Testing, Round:10728
11:30:11:373 -> Serial, Testing, Round:10729
11:30:11:375 -> Serial, Testing, Round:10730
11:30:11:378 -> Serial, Testing, Round:10731
11:30:11:381 -> Serial, Testing, Round:10732
11:30:11:384 -> Serial, Testing, Round:10733
11:30:11:387 -> Serial, Testing, Round:10734
11:30:11:389 -> Serial, Testing, Round:10735
11:30:11:392 -> Serial, Testing, Round:10736
11:30:11:396 -> Serial, Testing, Round:10737
11:30:11:398 -> Serial, Testing, Round:10738
11:30:11:401 -> Serial, Testing, Round:10739
11:30:11:403 -> Serial, Testing, Round:10740
11:30:11:403 -> Serial, Testing, Round:10741
11:30:11:406 -> Serial, Testing, Round:10742
11:30:11:409 -> Serial, Testing, Round:10743
11:30:11:412 -> Serial, Testing, Round:10744
11:30:11:414 -> Serial, Testing, Round:10745
11:30:11:417 -> Serial, Testing, Round:10746
11:30:11:420 -> Serial, Testing, Round:10747
11:30:11:423 -> Serial, Testing, Round:10748
11:30:11:425 -> Serial, Testing, Round:10749
11:30:11:428 -> Serial, Testing, Round:10750
11:30:11:431 -> Serial, Testing, Round:10751
11:30:11:434 -> Serial, Testing, Round:10752
11:30:11:437 -> Serial, Testing, Round:10753
11:30:11:439 -> Serial, Testing, Round:10754
11:30:11:442 -> Serial, Testing, Round:10755
11:30:11:445 -> Serial, Testing, Round:10756
11:30:11:445 -> Serial, Testing, Round:10757
11:30:11:448 -> Serial, Testing, Round:10758
11:30:11:450 -> Serial, Testing, Round:10759
11:30:11:453 -> Serial, Testing, Round:10760
11:30:11:456 -> Serial, Testing, Round:10761
11:30:11:459 -> Serial, Testing, Round:10762
11:30:11:462 -> Serial, Testing, Round:10763
11:30:11:464 -> Serial, Testing, Round:10764
11:30:11:467 -> Serial, Testing, Round:10765
11:30:11:470 -> Serial, Testing, Round:10766
11:30:11:473 -> Serial, Testing, Round:10767
11:30:11:475 -> Serial, Testing, Round:10768
11:30:11:478 -> Serial, Testing, Round:10769
11:30:11:481 -> Serial, Testing, Round:10770
11:30:11:484 -> Serial, Testing, Round:10771
11:30:11:487 -> Serial, Testing, Round:10772
11:30:11:487 -> Serial, Testing, Round:10773
11:30:11:489 -> Serial, Testing, Round:10774
11:30:11:492 -> Serial, Testing, Round:10775
11:30:11:495 -> Serial, Testing, Round:10776
11:30:11:498 -> Serial, Testing, Round:10777
11:30:11:501 -> Serial, Testing, Round:10778
11:30:11:503 -> Serial, Testing, Round:10779
11:30:11:506 -> Serial, Testing, Round:10780
11:30:11:509 -> Serial, Testing, Round:10781
11:30:11:512 -> Serial, Testing, Round:10782
11:30:11:514 -> Serial, Testing, Round:10783
11:30:11:517 -> Serial, Testing, Round:10784
11:30:11:520 -> Serial, Testing, Round:10785
11:30:11:523 -> Serial, Testing, Round:10786
11:30:11:525 -> Serial, Testing, Round:10787
11:30:11:528 -> Serial, Testing, Round:10788
11:30:11:528 -> Serial, Testing, Round:10789
11:30:11:531 -> Serial, Testing, Round:10790
11:30:11:534 -> Serial, Testing, Round:10791
11:30:11:537 -> Serial, Testing, Round:10792
11:30:11:539 -> Serial, Testing, Round:10793
11:30:11:542 -> Serial, Testing, Round:10794
11:30:11:545 -> Serial, Testing, Round:10795
11:30:11:548 -> Serial, Testing, Round:10796
11:30:11:551 -> Serial, Testing, Round:10797
11:30:11:553 -> Serial, Testing, Round:10798
11:30:11:556 -> Serial, Testing, Round:10799
11:30:11:559 -> Serial, Testing, Round:10800
11:30:11:562 -> Serial, Testing, Round:10801
11:30:11:564 -> Serial, Testing, Round:10802
11:30:11:567 -> Serial, Testing, Round:10803
11:30:11:570 -> Serial, Testing, Round:10804
11:30:11:570 -> Serial, Testing, Round:10805
11:30:11:573 -> Serial, Testing, Round:10806
11:30:11:575 -> Serial, Testing, Round:10807
11:30:11:578 -> Serial, Testing, Round:10808
11:30:11:581 -> Serial, Testing, Round:10809
11:30:11:584 -> Serial, Testing, Round:10810
11:30:11:587 -> Serial, Testing, Round:10811
11:30:11:589 -> Serial, Testing, Round:10812
11:30:11:592 -> Serial, Testing, Round:10813
11:30:11:595 -> Serial, Testing, Round:10814
11:30:11:598 -> Serial, Testing, Round:10815
11:30:11:601 -> Serial, Testing, Round:10816
11:30:11:603 -> Serial, Testing, Round:10817
11:30:11:606 -> Serial, Testing, Round:10818
11:30:11:609 -> Serial, Testing, Round:10819
11:30:11:612 -> Serial, Testing, Round:10820
11:30:11:612 -> Serial, Testing, Round:10821
11:30:11:614 -> Serial, Testing, Round:10822
11:30:11:617 -> Serial, Testing, Round:10823
11:30:11:620 -> Serial, Testing, Round:10824
11:30:11:623 -> Serial, Testing, Round:10825
11:30:11:625 -> Serial, Testing, Round:10826
11:30:11:628 -> Serial, Testing, Round:10827
11:30:11:631 -> Serial, Testing, Round:10828
11:30:11:634 -> Serial, Testing, Round:10829
11:30:11:637 -> Serial, Testing, Round:10830
11:30:11:639 -> Serial, Testing, Round:10831
11:30:11:642 -> Serial, Testing, Round:10832
11:30:11:646 -> Serial, Testing, Round:10833
11:30:11:648 -> Serial, Testing, Round:10834
11:30:11:651 -> Serial, Testing, Round:10835
11:30:11:653 -> Serial, Testing, Round:10836
11:30:11:653 -> Serial, Testing, Round:10837
11:30:11:656 -> Serial, Testing, Round:10838
11:30:11:659 -> Serial, Testing, Round:10839
11:30:11:662 -> Serial, Testing, Round:10840
11:30:11:664 -> Serial, Testing, Round:10841
11:30:11:667 -> Serial, Testing, Round:10842
11:30:11:670 -> Serial, Testing, Round:10843
11:30:11:673 -> Serial, Testing, Round:10844
11:30:11:675 -> Serial, Testing, Round:10845
11:30:11:678 -> Serial, Testing, Round:10846
11:30:11:681 -> Serial, Testing, Round:10847
11:30:11:684 -> Serial, Testing, Round:10848
11:30:11:687 -> Serial, Testing, Round:10849
11:30:11:691 -> Serial, Testing, Round:10850
11:30:11:695 -> Serial, Testing, Round:10851
11:30:11:695 -> Serial, Testing, Round:10852
11:30:11:695 -> Serial, Testing, Round:10853
11:30:11:698 -> Serial, Testing, Round:10854
11:30:11:702 -> Serial, Testing, Round:10855
11:30:11:707 -> Serial, Testing, Round:10856
11:30:11:709 -> Serial, Testing, Round:10857
11:30:11:709 -> Serial, Testing, Round:10858
11:30:11:713 -> Serial, Testing, Round:10859
11:30:11:715 -> Serial, Testing, Round:10860
11:30:11:718 -> Serial, Testing, Round:10861
11:30:11:720 -> Serial, Testing, Round:10862
11:30:11:723 -> Serial, Testing, Round:10863
11:30:11:726 -> Serial, Testing, Round:10864
11:30:11:729 -> Serial, Testing, Round:10865
11:30:11:731 -> Serial, Testing, Round:10866
11:30:11:734 -> Serial, Testing, Round:10867
11:30:11:737 -> Serial, Testing, Round:10868
11:30:11:737 -> Serial, Testing, Round:10869
11:30:11:739 -> Serial, Testing, Round:10870
11:30:11:742 -> Serial, Testing, Round:10871
11:30:11:745 -> Serial, Testing, Round:10872
11:30:11:748 -> Serial, Testing, Round:10873
11:30:11:750 -> Serial, Testing, Round:10874
11:30:11:753 -> Serial, Testing, Round:10875
11:30:11:756 -> Serial, Testing, Round:10876
11:30:11:759 -> Serial, Testing, Round:10877
11:30:11:762 -> Serial, Testing, Round:10878
11:30:11:765 -> Serial, Testing, Round:10879
11:30:11:767 -> Serial, Testing, Round:10880
11:30:11:770 -> Serial, Testing, Round:10881
11:30:11:773 -> Serial, Testing, Round:10882
11:30:11:775 -> Serial, Testing, Round:10883
11:30:11:778 -> Serial, Testing, Round:10884
11:30:11:778 -> Serial, Testing, Round:10885
11:30:11:781 -> Serial, Testing, Round:10886
11:30:11:784 -> Serial, Testing, Round:10887
11:30:11:787 -> Serial, Testing, Round:10888
11:30:11:789 -> Serial, Testing, Round:10889
11:30:11:792 -> Serial, Testing, Round:10890
11:30:11:795 -> Serial, Testing, Round:10891
11:30:11:798 -> Serial, Testing, Round:10892
11:30:11:800 -> Serial, Testing, Round:10893
11:30:11:803 -> Serial, Testing, Round:10894
11:30:11:806 -> Serial, Testing, Round:10895
11:30:11:809 -> Serial, Testing, Round:10896
11:30:11:812 -> Serial, Testing, Round:10897
11:30:11:814 -> Serial, Testing, Round:10898
11:30:11:817 -> Serial, Testing, Round:10899
11:30:11:820 -> Serial, Testing, Round:10900
11:30:11:820 -> Serial, Testing, Round:10901
11:30:11:823 -> Serial, Testing, Round:10902
11:30:11:826 -> Serial, Testing, Round:10903
11:30:11:828 -> Serial, Testing, Round:10904
11:30:11:831 -> Serial, Testing, Round:10905
11:30:11:834 -> Serial, Testing, Round:10906
11:30:11:837 -> Serial, Testing, Round:10907
11:30:11:839 -> Serial, Testing, Round:10908
11:30:11:842 -> Serial, Testing, Round:10909
11:30:11:845 -> Serial, Testing, Round:10910
11:30:11:848 -> Serial, Testing, Round:10911
11:30:11:850 -> Serial, Testing, Round:10912
11:30:11:853 -> Serial, Testing, Round:10913
11:30:11:856 -> Serial, Testing, Round:10914
11:30:11:859 -> Serial, Testing, Round:10915
11:30:11:862 -> Serial, Testing, Round:10916
11:30:11:862 -> Serial, Testing, Round:10917
11:30:11:864 -> Serial, Testing, Round:10918
11:30:11:868 -> Serial, Testing, Round:10919
11:30:11:870 -> Serial, Testing, Round:10920
11:30:11:873 -> Serial, Testing, Round:10921
11:30:11:875 -> Serial, Testing, Round:10922
11:30:11:878 -> Serial, Testing, Round:10923
11:30:11:881 -> Serial, Testing, Round:10924
11:30:11:884 -> Serial, Testing, Round:10925
11:30:11:887 -> Serial, Testing, Round:10926
11:30:11:889 -> Serial, Testing, Round:10927
11:30:11:892 -> Serial, Testing, Round:10928
11:30:11:895 -> Serial, Testing, Round:10929
11:30:11:898 -> Serial, Testing, Round:10930
11:30:11:900 -> Serial, Testing, Round:10931
11:30:11:903 -> Serial, Testing, Round:10932
11:30:11:903 -> Serial, Testing, Round:10933
11:30:11:906 -> Serial, Testing, Round:10934
11:30:11:909 -> Serial, Testing, Round:10935
11:30:11:912 -> Serial, Testing, Round:10936
11:30:11:915 -> Serial, Testing, Round:10937
11:30:11:917 -> Serial, Testing, Round:10938
11:30:11:920 -> Serial, Testing, Round:10939
11:30:11:923 -> Serial, Testing, Round:10940
11:30:11:925 -> Serial, Testing, Round:10941
11:30:11:928 -> Serial, Testing, Round:10942
11:30:11:931 -> Serial, Testing, Round:10943
11:30:11:934 -> Serial, Testing, Round:10944
11:30:11:937 -> Serial, Testing, Round:10945
11:30:11:939 -> Serial, Testing, Round:10946
11:30:11:942 -> Serial, Testing, Round:10947
11:30:11:945 -> Serial, Testing, Round:10948
11:30:11:945 -> Serial, Testing, Round:10949
11:30:11:948 -> Serial, Testing, Round:10950
11:30:11:950 -> Seria Testing, Round:10952
11:30:11:956 -> Serial, Tl, Testing, Round:10951
11:30:11:953 -> Serial,esting, Round:10953
11:30:11:959 -> Serial, Testing, Round:10954
11:30:11:962 -> Serial, Testing, Round:10955
11:30:11:964 -> Serial, Testing, Round:10956
11:30:11:967 -> Serial, Testing, Round:10957
