11:29:13:841 -> �ѥ��� Round:0
11:29:13:841 -> Serial, Testing, Round:0
11:29:30:174 -> Serial, Testing, Round:0
11:29:30:176 -> Serial, Testing, Round:0
11:29:30:180 -> Serial, Testing, Round:0
11:29:30:182 -> Serial, Testing, Round:0
11:29:30:182 -> Serial, Testing, Round:0
11:29:30:185 -> Serial, Testing, Round:0
11:29:30:188 -> Serial, Testing, Round:0
11:29:30:190 -> Serial, Testing, Round:0
11:29:30:193 -> Serial, Testing, Round:0
11:29:30:193 -> Serial, Testing, Round:0
11:29:30:196 -> Serial, Testing, Round:0
11:29:30:199 -> Serial, Testing, Round:0
11:29:30:201 -> Serial, Testing, Round:0
11:29:30:204 -> Serial, Testing, Round:0
11:29:30:204 -> Serial, Testing, Round:0
11:29:30:207 -> Serial, Testing, Round:0
11:29:30:210 -> Serial, Testing, Round:0
11:29:30:213 -> Serial, Testing, Round:0
11:29:30:216 -> Serial, Testing, Round:0
, Testing, Round:0
11:29:30:223 -> Serial, Testing, Round:0
11:29:30:224 -> Serial, Testing, R11:29:30:219 -> Serial, Testing, Round:0
11:29:30:219 -> Serialound:0
11:29:30:228 -> Serial, Testing, Round:0
11:29:30:233 -> Serial, Testing, Round:0
11:29:30:233 -> Serial, Testing, Round:0
11:29:30:233 -> Serial, Testing, Round:0
11:29:30:236 -> Serial, Testing, Round:0
11:29:30:239 -> Serial, Testing, Round:0
11:29:30:241 -> Serial, Testing, Round:0
11:29:30:241 -> Serial, Testing, Round:0
11:29:30:243 -> Serial, Testing, Round:0
11:29:30:246 -> Serial, Testing, Round:0
11:29:30:251 -> Serial, Testing, Round:0
11:29:30:252 -> Serial, Testing, Round:0
11:29:30:255 -> Serial, Testing, Round:0
11:29:30:255 -> Serial, Testing, Round:0
11:29:30:257 -> Serial, Testing, Round:0
11:29:30:260 -> Serial, Testing, Round:0
11:29:30:262 -> Serial, Testing, Round:0
11:29:30:265 -> Serial, Testing, Round:0
11:29:30:265 -> Serial, Testing, Round:0
11:29:30:268 -> Serial, Testing, Round:0
11:29:30:271 -> Serial, Testing, Round:0
11:29:30:274 -> Serial, Testing, Round:0
11:29:30:276 -> Serial, Testing, Round:0
11:29:30:276 -> Serial, Testing, Round:0
11:29:30:279 -> Serial, Testing, Round:0
11:29:30:282 -> Serial, Testing, Round:0
11:29:30:285 -> Serial, Testing, Round:0
11:29:30:288 -> Serial, Testing, Round:0
11:29:30:290 -> Serial, Testing, Round:0
11:29:30:290 -> Serial, Testing, Round:0
11:29:30:293 -> Serial, Testing, Round:0
11:29:30:296 -> Serial, Testing, Round:0
11:29:30:299 -> Serial, Testing, Round:0
11:29:30:301 -> Serial, Testing, Round:0
11:29:30:301 -> Serial, Testing, Round:0
11:29:30:304 -> Serial, Testing, Round:0
11:29:30:307 -> Serial, Testing, Round:0
11:29:30:310 -> Serial, Testing, Round:0
11:29:30:312 -> Serial, Testing, Round:0
11:29:30:312 -> Serial, Testing, Round:0
11:29:30:315 -> Serial, Testing, Round:0
11:29:30:318 -> Serial, Testing, Round:0
11:29:30:321 -> Serial, Testing, Round:0
11:29:30:324 -> Serial, Testing, Round:0
11:29:30:326 -> Serial, Testing, Round:0
11:29:30:326 -> Serial, Testing, Round:0
11:29:30:329 -> Serial, Testing, Round:0
11:29:30:333 -> Serial, Testing, Round:0
11:29:30:335 -> Serial, Testing, Round:0
11:29:30:338 -> Serial, Testing, Round:0
11:29:30:338 -> Serial, Testing, Round:0
11:29:30:340 -> Serial, Testing, Round:0
11:29:30:349 -> Serial, Testing, Round:0
11:29:30:349 -> Serial, Testing, Round:0
11:29:30:351 -> Serial, Testing, Round:0
11:29:30:351 -> Serial, Testing, Round:0
11:29:30:351 -> Serial, Testing, Round:0
11:29:30:354 -> Serial, Testing, Round:0
11:29:30:357 -> Serial, Testing, Round:0
11:29:30:360 -> Serial, Testing, Round:0
11:29:30:362 -> Serial, Testing, Round:0
11:29:30:362 -> Serial, Testing, Round:0
11:29:30:365 -> Serial, Testound:0
11:29:30:371 -> Serial, Testing, Round:0
11:29:30:374 -> Serial, Testing, Round:0
11:29:30:374 -> Serial, Testing, Round:0
11:29:30:377 -> Serial, Teing, Round:0
11:29:30:370 -> Serial, Testing, Rsting, Round:0
11:29:30:381 -> Serial, Testing, Round:0
11:29:30:382 -> Serial, Testing, Round:0
11:29:30:385 -> Serial, Testing, Round:0
11:29:30:385 -> Serial, Testing, Round:0
11:29:30:388 -> Serial, Testing, Round:0
11:29:30:390 -> Serial, Testing, Round:0
11:29:30:393 -> Serial, Testing, Round:0
11:29:30:396 -> Serial, Testing, Round:0
11:29:30:399 -> Serial, Testing, Round:0
11:29:30:399 -> Serial, Testing, Round:0
11:29:30:401 -> Serial, Testing, Round:0
11:29:30:404 -> Serial, Testing, Round:0
11:29:30:407 -> Serial, Testing, Round:0
11:29:30:410 -> Serial, Testing, Round:0
11:29:30:410 -> Serial, Testing, Round:0
11:29:30:412 -> Serial, Testing, Round:0
11:29:30:415 -> Serial, Testing, Round:0
11:29:30:418 -> Serial, Testing, Round:0
11:29:30:421 -> Serial, Testing, Round:0
11:29:30:421 -> Serial, Testing, Round:0
11:29:30:424 -> Serial, Testing, Round:0
11:29:30:427 -> Serial, Testing, Round:0
11:29:30:430 -> Serial, Testing, Round:0
11:29:30:432 -> Serial, Testing, Round:0
11:29:30:435 -> Serial, Testing, Round:0
11:29:30:435 -> Serial, Testing, Round:0
11:29:30:438 -> Serial, Testound:0
11:29:30:443 -> Serial, Testing, Round:0ing, Round:0
11:29:30:440 -> Serial, Testing, R
11:29:30:446 -> Serial, Testing, Round:0
11:29:30:446 -> Serial, Testing, Round:0
11:29:30:449 -> Serial, Testing, Round:0
11:29:30:453 -> Serial, Testing, Round:0
11:29:30:457 -> Serial, Testing, Round:0
11:29:30:458 -> Serial, Testing, Round:0
11:29:30:458 -> Serial, Testing, Round:0
11:29:30:461 -> Serial, Testing, Round:0
11:29:30:463 -> Serial, Testing, Round:0
11:29:30:466 -> Serial, Testing, Round:0
11:29:30:469 -> Serial, Testing, Round:0
11:29:30:472 -> Serial, Testing, Round:0
11:29:30:472 -> Serial, Testing, Round:0
11:29:30:475 -> Serial, Testing, Round:0
11:29:30:477 -> Serial, Testing, Round:0
11:29:30:479 -> Serial, Testing, Round:0
11:29:30:482 -> Serial, Testing, Round:0
11:29:30:482 -> Serial, Testing, Round:0
11:29:30:486 -> Serial, Testing, Round:0
11:29:30:488 -> Serial, Testing, Round:0
11:29:30:491 -> Serial, Testing, Round:0
11:29:30:493 -> Serial, Testing, Round:0
11:29:30:493 -> Serial, Testing, Round:0
11:29:30:496 -> Serial, Testing, Round:0
11:29:30:499 -> Serial, Testing, Round:0
11:29:30:501 -> Serial, Testing, Round:0
11:29:30:504 -> Serial, Testing, Round:0
11:29:30:507 -> Serial, Testing, Round:0
11:29:30:507 -> Serial, Testing, Round:0
11:29:30:510 -> Serial, Testing, Round:0
11:29:30:512 -> Serial, Testing, Round:0
11:29:30:515 -> Serial, Testing, Round:0
11:29:30:518 -> Serial, Testing, Round:0
11:29:30:518 -> Serial, Testing, Round:0
11:29:30:521 -> Serial, Testing, Round:0
11:29:30:524 -> Serial, Testing, Round:0
11:29:30:526 -> Serial, Testing, Round:0
11:29:30:529 -> Serial, Testing, Round:0
11:29:30:529 -> Serial, Testing, Round:0
11:29:30:532 -> Serial, Testing, Round:0
11:29:30:535 -> Serial, Testing, Round:0
11:29:30:537 -> Serial, Testing, Round:0
11:29:30:540 -> Serial, Testing, Round:0
11:29:30:543 -> Serial, Testing, Round:0
11:29:30:543 -> Serial, Testing, Round:0
11:29:30:546 -> Serial, Testing, Round:0
11:29:30:549 -> Serial, Testing, Round:0
11:29:30:551 -> Serial, Testing, Round:0
11:29:30:554 -> Serial, Testing, Round:0
11:29:30:554 -> Serial, Testing, Round:0
11:29:30:557 -> Serial, Testing, Round:0
11:29:30:560 -> Serial, Testing, Round:0
11:29:30:562 -> Serial, Testing, Round:0
11:29:30:565 -> Serial, Testing, Round:0
11:29:30:565 -> Serial, Testing, Round:0
11:29:30:568 -> Serial, Testing, Round:0
11:29:30:571 -> Serial, Testing, Round:0
11:29:30:574 -> Serial, Testing, Round:0
11:29:30:576 -> Serial, Testing, Round:0
11:29:30:579 -> Serial, Testing, Round:0
11:29:30:579 -> Serial, Testing, Round:0
11:29:30:582 -> Serial, Testing, Round:0
11:29:30:585 -> Serial, Testing, Round:0
11:29:30:588 -> Serial, Testing, Round:0
11:29:30:590 -> Serial, Testing, Round:0
11:29:30:590 -> Serial, Testing, Round:0
11:29:30:593 -> Serial, Testing, Round:0
11:29:30:596 -> Serial, Testing, Round:0
11:29:30:599 -> Serial, Testing, Round:0
11:29:30:601 -> Serial, Testing, Round:0
11:29:30:601 -> Serial, Testing, Round:0
11:29:30:604 -> Serial, Testing, Round:0
11:29:30:607 -> Serial, Testing, Round:0
11:29:30:610 -> Serial, Testing, Round:0
11:29:30:612 -> Serial, Testing, Round:0
11:29:30:615 -> Serial, Testing, Round:0
11:29:30:615 -> Serial, Testing, Round:0
11:29:30:618 -> Serial, Testing, Round:0
11:29:30:621 -> Serial, Testing, Round:0
11:29:30:624 -> Serial, Testing, Round:0
11:29:30:626 -> Serial, Testing, Round:0
11:29:30:626 -> Serial, Testing, Round:0
11:29:30:629 -> Serial, Testing, Round:0
11:29:30:632 -> Serial, Testing, Round:0
11:29:30:635 -> Serial, Testing, Round:0
11:29:30:638 -> Serial, Testing, Round:0
11:29:30:638 -> Serial, Testing, Round:0
11:29:30:640 -> Serial, Testing, Round:0
11:29:30:643 -> Serial, Testing, Round:0
11:29:30:646 -> Serial, Testing, Round:0
11:29:30:649 -> Serial, Testing, Round:0
11:29:30:651 -> Serial, Testing, Round:0
11:29:30:651 -> Serial, Testing, Round:0
11:29:30:654 -> Serial, Testing, Round:0
11:29:30:657 -> Serial, Testing, Round:0
11:29:30:660 -> Serial, Testing, Round:0
11:29:30:662 -> Serial, Testing, Round:0
11:29:30:662 -> Serial, Testing, Round:0
11:29:30:665 -> Serial, Testing, Round:0
11:29:30:668 -> Serial, Testing, Round:0
11:29:30:671 -> Serial, Testing, Round:0
11:29:30:674 -> Serial, Testing, Round:0
11:29:30:674 -> Serial, Testing, Round:0
11:29:30:676 -> Serial, Testing, Round:0
11:29:30:679 -> Serial, Testing, Round:0
11:29:30:682 -> Serial, Testing, Round:0
11:29:30:685 -> Serial, Testing, Round:0
11:29:30:688 -> Serial, Testing, Round:0
11:29:30:688 -> Serial, Testing, Round:0
11:29:30:690 -> Serial, Testing, Round:0
11:29:30:693 -> Serial, Testing, Round:0
11:29:30:696 -> Serial, Testing, Round:0
11:29:30:699 -> Serial, Testing, Round:0
11:29:30:699 -> Serial, Testing, Round:0
11:29:30:701 -> Serial, Testing, Round:0
11:29:30:704 -> Serial, Testing, Round:0
11:29:30:707 -> Serial, Testing, Round:0
11:29:30:710 -> Serial, Testing, Round:0
11:29:30:710 -> Serial, Testing, Round:0
11:29:30:712 -> Serial, Testing, Round:0
11:29:30:715 -> Serial, Testing, Round:0
11:29:30:718 -> Serial, Testing, Round:0
11:29:30:721 -> Serial, Testing, Round:0
11:29:30:724 -> Serial, Testing, Round:0
11:29:30:724 -> Serial, Testing, Round:0
11:29:30:726 -> Serial, Testing, Round:0
11:29:30:729 -> Serial, Testing, Round:0
11:29:30:732 -> Serial, Testing, Round:0
11:29:30:735 -> Serial, Testing, Round:0
11:29:30:735 -> Serial, Testing, Round:0
11:29:30:737 -> Serial, Testing, Round:0
11:29:30:740 -> Serial, Testing, Round:0
11:29:30:743 -> Serial, Testing, Round:0
11:29:30:746 -> Serial, Testing, Round:0
11:29:30:746 -> Serial, Testing, Round:0
11:29:30:749 -> Serial, Testing, Round:0
11:29:30:752 -> Serial, Testing, Round:0
11:29:30:754 -> Serial, Testing, Round:0
11:29:30:757 -> Serial, Testing, Round:0
11:29:30:760 -> Serial, Testing, Round:0
11:29:30:760 -> Serial, Testing, Round:0
11:29:30:762 -> Serial, Testing, Round:0
11:29:30:765 -> Serial, Testing, Round:0
11:29:30:768 -> Serial, Testing, Round:0
11:29:30:771 -> Serial, Testing, Round:0
11:29:30:771 -> Serial, Testing, Round:0
11:29:30:774 -> Serial, Testing, Round:0
11:29:30:776 -> Serial, Testing, Round:0
11:29:30:779 -> Serial, Testing, Round:0
11:29:30:782 -> Serial, Testing, Round:0
11:29:30:782 -> Serial, Testing, Round:0
11:29:30:785 -> Serial, Testing, Round:0
11:29:30:787 -> Serial, Testing, Round:0
11:29:30:790 -> Serial, Testing, Round:0
11:29:30:793 -> Serial, Testing, Round:0
11:29:30:796 -> Serial, Testing, Round:0
11:29:30:796 -> Serial, Testing, Round:0
11:29:30:799 -> Serial, Testing, Round:0
11:29:30:801 -> Serial, Testing, Round:0
11:29:30:804 -> Serial, Testing, Round:0
11:29:30:807 -> Serial, Testing, Round:0
11:29:30:807 -> Serial, Testing, Round:0
11:29:30:810 -> Serial, Testing, Round:0
11:29:30:812 -> Serial, Testing, Round:0
11:29:30:815 -> Serial, Testing, Round:0
11:29:30:818 -> Serial, Testing, Round:0
11:29:30:818 -> Serial, Testing, Round:0
11:29:30:821 -> Serial, Testing, Round:0
11:29:30:824 -> Serial, Testing, Round:0
11:29:30:826 -> Serial, Testing, Round:0
11:29:30:829 -> Serial, Testing, Round:0
11:29:30:832 -> Serial, Testing, Round:0
11:29:30:832 -> Serial, Testing, Round:0
11:29:30:835 -> Serial, Testing, Round:0
11:29:30:838 -> Serial, Testing, Round:0
11:29:30:840 -> Serial, Testing, Round:0
11:29:30:843 -> Serial, Testing, Round:0
11:29:30:843 -> Serial, Testing, Round:0
11:29:30:846 -> Serial, Testing, Round:0
11:29:30:849 -> Serial, Testing, Round:0
11:29:30:851 -> Serial, Testing, Round:0
11:29:30:856 -> Serial, Testing, Round:0
11:29:30:856 -> Serial, Testing, Round:0
11:29:30:859 -> Serial, Testing, Round:0
11:29:30:860 -> Serial, Testing, Round:0
11:29:30:864 -> Serial, Testing, Round:0
11:29:30:866 -> Serial, Testing, Round:0
11:29:30:869 -> Serial, Testing, Round:0
11:29:30:869 -> Serial, Testing, Round:0
11:29:30:872 -> Serial, Testing, Round:0
11:29:30:875 -> Serial, Testing, Round:0
11:29:30:877 -> Serial, Testing, Round:0
11:29:30:880 -> Serial, Testing, Round:0
11:29:30:880 -> Serial, Testing, Round:0
11:29:30:882 -> Serial, Testing, Round:0
11:29:30:886 -> Serial, Testing, Round:0
11:29:30:888 -> Serial, Testing, Round:0
11:29:30:890 -> Serial, Testing, Round:0
11:29:30:890 -> Serial, Testing, Round:0
11:29:30:893 -> Serial, Testing, Round:0
11:29:30:896 -> Serial, Testing, Round:0
11:29:30:899 -> Serial, Testing, Round:0
11:29:30:901 -> Serial, Testing, Round:0
11:29:30:904 -> Serial, Testing, Round:0
11:29:30:904 -> Serial, Testing, Round:0
11:29:30:907 -> Serial, Testing, Round:0
11:29:30:910 -> Serial, Testing, Round:0
11:29:30:912 -> Serial, Testing, Round:0
11:29:30:915 -> Serial, Testing, Round:0
11:29:30:915 -> Serial, Testing, Round:0
11:29:30:918 -> Serial, Testing, Round:0
11:29:30:921 -> Serial, Testing, Round:0
11:29:30:924 -> Serial, Testing, Round:0
11:29:30:926 -> Serial, Testing, Round:0
11:29:30:926 -> Serial, Testing, Round:0
11:29:30:929 -> Serial, Testing, Round:0
11:29:30:932 -> Serial, Testing, Round:0
11:29:30:935 -> Serial, Testing, Round:0
11:29:30:937 -> Serial, Testing, Round:0
11:29:30:940 -> Serial, Testing, Round:0
11:29:30:940 -> Serial, Testing, Round:0
11:29:30:943 -> Serial, Testing, Round:0
11:29:30:946 -> Serial, Testing, Round:0
11:29:30:949 -> Serial, Testing, Round:0
11:29:30:951 -> Serial, Testing, Round:0
11:29:30:951 -> Serial, Testing, Round:0
11:29:30:954 -> Serial, Testing, Round:0
11:29:30:957 -> Serial, Testing, Round:0
11:29:30:960 -> Serial, Testing, Round:0
11:29:30:962 -> Serial, Testing, Round:0
11:29:30:962 -> Serial, Testing, Round:0
11:29:30:965 -> Serial, Testing, Round:0
11:29:30:968 -> Serial, Testing, Round:0
11:29:30:971 -> Serial, Testing, Round:0
11:29:30:974 -> Serial, Testing, Round:0
11:29:30:976 -> Serial, Testing, Round:0
11:29:30:976 -> Serial, Testing, Round:0
11:29:30:979 -> Serial, Testing, Round:0
11:29:30:982 -> Serial, Testing, Round:0
11:29:30:985 -> Serial, Testing, Round:0
11:29:30:987 -> Serial, Testing, Round:0
11:29:30:987 -> Serial, Testing, Round:0
11:29:30:990 -> Serial, Testing, Round:0
11:29:30:993 -> Serial, Testing, Round:0
11:29:30:996 -> Serial, Testing, Round:0
11:29:30:999 -> Serial, Testing, Round:0
11:29:30:999 -> Serial, Testing, Round:0
11:29:31:001 -> Serial, Testing, Round:0
11:29:31:004 -> Serial, Testing, Round:0
11:29:31:007 -> Serial, Testing, Round:0
11:29:31:010 -> Serial, Testing, Round:0
11:29:31:012 -> Serial, Testing, Round:0
11:29:31:012 -> Serial, Testing, Round:0
11:29:31:015 -> Serial, Testing, Round:0
11:29:31:018 -> Serial, Testing, Round:0
11:29:31:021 -> Serial, Testing, Round:0
11:29:31:024 -> Serial, Testing, Round:0
11:29:31:024 -> Serial, Testing, Round:0
11:29:31:026 -> Serial, Testing, Round:0
11:29:31:029 -> Serial, Testing, Round:0
11:29:31:032 -> Serial, Testing, Round:0
11:29:31:035 -> Serial, Testing, Round:0
11:29:31:035 -> Serial, Testing, Round:0
11:29:31:038 -> Serial, Testing, Round:0
11:29:31:040 -> Serial, Testing, Round:0
11:29:31:043 -> Serial, Testing, Round:0
11:29:31:046 -> Serial, Testing, Round:0
11:29:31:049 -> Serial, Testing, Round:0
11:29:31:049 -> Serial, Testing, Round:0
11:29:31:051 -> Serial, Testing, Round:0
11:29:31:054 -> Serial, Testing, Round:0
11:29:31:057 -> Serial, Testing, Round:0
11:29:31:060 -> Serial, Testing, Round:0
11:29:31:060 -> Serial, Testing, Round:0
11:29:31:062 -> Serial, Testing, Round:0
11:29:31:065 -> Serial, Testing, Round:0
11:29:31:068 -> Serial, Testing, Round:0
11:29:31:071 -> Serial, Testing, Round:0
11:29:31:071 -> Serial, Testing, Round:0
11:29:31:074 -> Serial, Testing, Round:0
11:29:31:076 -> Serial, Testing, Round:0
11:29:31:079 -> Serial, Testing, Round:0
11:29:31:082 -> Serial, Testing, Round:0
11:29:31:085 -> Serial, Testing, Round:0
11:29:31:085 -> Serial, Testing, Round:0
11:29:31:088 -> Serial, Testing, Round:0
11:29:31:090 -> Serial, Testing, Round:0
11:29:31:093 -> Serial, Testing, Round:0
11:29:31:096 -> Serial, Testing, Round:0
11:29:31:096 -> Serial, Testing, Round:0
11:29:31:099 -> Serial, Testing, Round:0
11:29:31:101 -> Serial, Testing, Round:0
11:29:31:104 -> Serial, Testing, Round:0
11:29:31:107 -> Serial, Testing, Round:0
11:29:31:107 -> Serial, Testing, Round:0
11:29:31:110 -> Serial, Testing, Round:0
11:29:31:112 -> Serial, Testing, Round:0
11:29:31:115 -> Serial, Testing, Round:0
11:29:31:118 -> Serial, Testing, Round:0
11:29:31:121 -> Serial, Testing, Round:0
11:29:31:121 -> Serial, Testing, Round:0
11:29:31:124 -> Serial, Testing, Round:0
11:29:31:126 -> Serial, Testing, Round:0
11:29:31:129 -> Serial, Testing, Round:0
11:29:31:132 -> Serial, Testing, Round:0
11:29:31:132 -> Serial, Testing, Round:0
11:29:31:135 -> Serial, Testing, Round:0
11:29:31:138 -> Serial, Testing, Round:0
11:29:31:140 -> Serial, Testing, Round:0
11:29:31:143 -> Serial, Testing, Round:0
11:29:31:143 -> Serial, Testing, Round:0
11:29:31:146 -> Serial, Testing, Round:0
11:29:31:149 -> Serial, Testing, Round:0
11:29:31:151 -> Serial, Testing, Round:0
11:29:31:154 -> Serial, Testing, Round:0
11:29:31:157 -> Serial, Testing, Round:0
11:29:31:157 -> Serial, Testing, Round:0
11:29:31:160 -> Serial, Testing, Round:0
11:29:31:162 -> Serial, Testing, Round:0
11:29:31:165 -> Serial, Testing, Round:0
11:29:31:168 -> Serial, Testing, Round:0
11:29:31:168 -> Serial, Testing, Round:0
11:29:31:171 -> Serial, Testing, Round:0
11:29:31:174 -> Serial, Testing, Round:0
11:29:31:176 -> Serial, Testing, Round:0
11:29:31:179 -> Serial, Testing, Round:0
11:29:31:179 -> Serial, Testing, Round:0
11:29:31:182 -> Serial, Testing, Round:0
11:29:31:185 -> Serial, Testing, Round:0
11:29:31:188 -> Serial, Testing, Round:0
11:29:31:190 -> Serial, Testing, Round:0
11:29:31:193 -> Serial, Testing, Round:0
11:29:31:193 -> Serial, Testing, Round:0
11:29:31:196 -> Serial, Testing, Round:0
11:29:31:199 -> Serial, Testing, Round:0
11:29:31:201 -> Serial, Testing, Round:0
11:29:31:204 -> Serial, Testing, Round:0
11:29:31:204 -> Serial, Testing, Round:0
11:29:31:207 -> Serial, Testing, Round:0
11:29:31:210 -> Serial, Testing, Round:0
11:29:31:213 -> Serial, Testing, Round:0
11:29:31:216 -> Serial, Testing, Round:0
11:29:31:216 -> Serial, Testing, Round:0
11:29:31:219 -> Serial, Testing, Round:0
11:29:31:222 -> Serial, Testing, Round:0
11:29:31:224 -> Serial, Testing, Round:0
11:29:31:229 -> Serial, Testing, Round:0
11:29:31:230 -> Serial, Testing, Round:0
11:29:31:230 -> Serial, Testing, Round:0
11:29:31:232 -> Serial, Testing, Round:0
11:29:31:236 -> Serial, Testing, Round:0
11:29:31:238 -> Serial, Testing, Round:0
11:29:31:240 -> Serial, Testing, Round:0
11:29:31:240 -> Serial, Testing, Round:0
11:29:31:244 -> Serial, Testing, Round:0
11:29:31:246 -> Serial, Testing, Round:0
11:29:31:249 -> Serial, Testing, Round:0
11:29:31:251 -> Serial, Testing, Round:0
11:29:31:251 -> Serial, Testing, Round:0
11:29:31:254 -> Serial, Testing, Round:0
11:29:31:257 -> Serial, Testing, Round:0
11:29:31:260 -> Serial, Testing, Round:0
11:29:31:262 -> Serial, Testing, Round:0
11:29:31:265 -> Serial, Testing, Round:0
11:29:31:265 -> Serial, Testing, Round:0
11:29:31:268 -> Serial, Testing, Round:0
11:29:31:271 -> Serial, Testing, Round:0
11:29:31:273 -> Serial, Testing, Round:0
11:29:31:276 -> Serial, Testing, Round:0
11:29:31:276 -> Serial, Testing, Round:0
11:29:31:279 -> Serial, Testing, Round:0
11:29:31:282 -> Serial, Testing, Round:0
11:29:31:285 -> Serial, Testing, Round:0
11:29:31:288 -> Serial, Testing, Round:0
11:29:31:288 -> Serial, Testing, Round:0
11:29:31:290 -> Serial, Testing, Round:0
11:29:31:293 -> Serial, Testing, Round:0
11:29:31:296 -> Serial, Testing, Round:0
11:29:31:299 -> Serial, Testing, Round:0
11:29:31:301 -> Serial, Testing, Round:0
11:29:31:301 -> Serial, Testing, Round:0
11:29:31:304 -> Serial, Testing, Round:0
11:29:31:307 -> Serial, Testing, Round:0
11:29:31:310 -> Serial, Testing, Round:0
11:29:31:312 -> Serial, Testing, Round:0
11:29:31:312 -> Serial, Testing, Round:0
11:29:31:315 -> Serial, Testing, Round:0
11:29:31:318 -> Serial, Testing, Round:0
11:29:31:321 -> Serial, Testing, Round:0
11:29:31:324 -> Serial, Testing, Round:0
11:29:31:324 -> Serial, Testing, Round:0
11:29:31:326 -> Serial, Testing, Round:0
11:29:31:329 -> Serial, Testing, Round:0
11:29:31:332 -> Serial, Testing, Round:0
11:29:31:335 -> Serial, Testing, Round:0
11:29:31:338 -> Serial, Testing, Round:0
11:29:31:338 -> Serial, Testing, Round:0
11:29:31:340 -> Serial, Testing, Round:0
11:29:31:343 -> Serial, Testing, Round:0
11:29:31:346 -> Serial, Testing, Round:0
11:29:31:349 -> Serial, Testing, Round:0
11:29:31:349 -> Serial, Testing, Round:0
11:29:31:351 -> Serial, Testing, Round:0
11:29:31:354 -> Serial, Testing, Round:0
11:29:31:357 -> Serial, Testing, Round:0
11:29:31:360 -> Serial, Testing, Round:0
11:29:31:360 -> Serial, Testing, Round:0
11:29:31:362 -> Serial, Testing, Round:0
11:29:31:365 -> Serial, Testing, Round:0
11:29:31:368 -> Serial, Testing, Round:0
11:29:31:371 -> Serial, Testing, Round:0
11:29:31:374 -> Serial, Testing, Round:0
11:29:31:374 -> Serial, Testing, Round:0
11:29:31:376 -> Serial, Testing, Round:0
11:29:31:379 -> Serial, Testing, Round:0
11:29:31:382 -> Serial, Testing, Round:0
11:29:31:385 -> Serial, Testing, Round:0
11:29:31:385 -> Serial, Testing, Round:0
11:29:31:388 -> Serial, Testing, Round:0
11:29:31:390 -> Serial, Testing, Round:0
11:29:31:393 -> Serial, Testing, Round:0
11:29:31:396 -> Serial, Testing, Round:0
11:29:31:396 -> Serial, Testing, Round:0
11:29:31:399 -> Serial, Testing, Round:0
11:29:31:401 -> Serial, Testing, Round:0
11:29:31:404 -> Serial, Testing, Round:0
11:29:31:407 -> Serial, Testing, Round:0
11:29:31:410 -> Serial, Testing, Round:0
11:29:31:410 -> Serial, Testing, Round:0
11:29:31:412 -> Serial, Testing, Round:0
11:29:31:415 -> Serial, Testing, Round:0
11:29:31:418 -> Serial, Testing, Round:0
11:29:31:421 -> Serial, Testing, Round:0
11:29:31:421 -> Serial, Testing, Round:0
11:29:31:424 -> Serial, Testing, Round:0
11:29:31:426 -> Serial, Testing, Round:0
11:29:31:429 -> Serial, Testing, Round:0
11:29:31:432 -> Serial, Testing, Round:0
11:29:31:432 -> Serial, Testing, Round:0
11:29:31:435 -> Serial, Testing, Round:0
11:29:31:438 -> Serial, Testing, Round:0
11:29:31:440 -> Serial, Testing, Round:0
11:29:31:443 -> Serial, Testing, Round:0
11:29:31:446 -> Serial, Testing, Round:0
11:29:31:446 -> Serial, Testing, Round:0
11:29:31:448 -> Serial, Testing, Round:0
11:29:31:451 -> Serial, Testing, Round:0
11:29:31:454 -> Serial, Testing, Round:0
11:29:31:457 -> Serial, Testing, Round:0
11:29:31:457 -> Serial, Testing, Round:0
11:29:31:460 -> Serial, Testing, Round:0
11:29:31:462 -> Serial, Testing, Round:0
11:29:31:465 -> Serial, Testing, Round:0
11:29:31:468 -> Serial, Testing, Round:0
11:29:31:468 -> Serial, Testing, Round:0
11:29:31:471 -> Serial, Testing, Round:0
11:29:31:474 -> Serial, Testing, Round:0
11:29:31:476 -> Serial, Testing, Round:0
11:29:31:479 -> Serial, Testing, Round:0
11:29:31:482 -> Serial, Testing, Round:0
11:29:31:482 -> Serial, Testing, Round:0
11:29:31:485 -> Serial, Testing, Round:0
11:29:31:488 -> Serial, Testing, Round:0
11:29:31:490 -> Serial, Testing, Round:0
11:29:31:493 -> Serial, Testing, Round:0
11:29:31:493 -> Serial, Testing, Round:0
11:29:31:496 -> Serial, Testing, Round:0
11:29:31:498 -> Serial, Testing, Round:0
11:29:31:501 -> Serial, Testing, Round:0
11:29:31:504 -> Serial, Testing, Round:0
11:29:31:504 -> Serial, Testing, Round:0
11:29:31:507 -> Serial, Testing, Round:0
11:29:31:510 -> Serial, Testing, Round:0
11:29:31:512 -> Serial, Testing, Round:0
11:29:31:515 -> Serial, Testing, Round:0
11:29:31:518 -> Serial, Testing, Round:0
11:29:31:518 -> Serial, Testing, Round:0
11:29:31:521 -> Serial, Testing, Round:0
11:29:31:524 -> Serial, Testing, Round:0
11:29:31:526 -> Serial, Testing, Round:0
11:29:31:529 -> Serial, Testing, Round:0
11:29:31:529 -> Serial, Testing, Round:0
11:29:31:532 -> Serial, Testing, Round:0
11:29:31:535 -> Serial, Testing, Round:0
11:29:31:537 -> Serial, Testing, Round:0
11:29:31:540 -> Serial, Testing, Round:0
